id	y	x	mean_alpha
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
1	-126.3833335	52.4	1.299639
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
2	-125.23333345	49.837083425	1.295385
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
3	-126.9699999	54.6583334	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
4	-128.538235352941	54.6500000588235	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
5	-126.954901882353	51.6911765294118	1.299639
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
6	-121.71433338	49.43900002	1.303455
