id	y	x	mean_alpha
8357	41.5	2.25	1.004258
8366	50.5	8.5	1.004787
8369	55.6942	13.4504	1.004804
8386	58.9	11.2	0.000000
8420	50.0667	8.5333	1.004787
8422	56.06	14.29	1.004804
8426	56.06	13.97	1.004804
8427	56.0648	13.9707	1.004804
9057	56.1	13.9167	1.004804
9298	55.9681	-3.21833	1.005253
9312	57.9	-5.1525	0.000000
9314	57.9672	-3.96722	0.000000
9369	57.6781	14.9986	0.000000
9370	57.6781	14.9986	0.000000
9380	55.7488	13.3742	1.004804
9381	55.8106	14.2091	1.004804
9382	55.8106	14.2091	1.004804
9383	55.8106	14.2091	1.004804
9399	55.4234	13.9905	1.004804
9402	57.8765	14.8549	0.000000
9404	55.7491	13.399	1.004804
9405	55.7491	13.399	1.004804
9407	55.7491	13.399	1.004804
9408	56.047	13.9519	1.004804
9409	56.0573	14.302	1.004804
9421	55.9745	14.3997	1.004804
9436	56.1633	14.6806	1.004804
9437	56.1633	14.6806	1.004804
9442	55.5678	14.3398	1.004804
9470	57.6511	14.8043	0.000000
9471	56.0648	13.9707	1.004804
9476	55.5796	14.3336	1.004804
9481	55.4242	13.8484	1.004804
9503	55.8877	-3.21072	1.005253
9506	40.11	-7.47	1.003752
9507	38.45	-7.5	1.003752
9508	40.04	-7.11	1.003752
9509	39.29	-7.4	1.003752
9510	38.75	-7.59	1.003752
9511	38.53	-8.02	1.003752
9512	38.22	-7.84	1.003752
9513	38.77	-4.07	1.003926
9514	39.15	-4.54	1.003926
9515	39.72	-6.89	1.003752
9517	42.19	-7.8	1.003453
9518	39.88	-0.36	0.000000
9519	41.94	2.64	1.002549
9520	41.7	-3.68	1.004320
9521	41.43	2.13	1.004258
9522	36.52	-5.27	1.003634
9523	38.37	-2.66	1.004274
9524	42.52	-0.56	1.004258
9525	42.49	0.54	1.004258
9526	41.54	2.39	1.004258
9527	40.37	-5.74	1.003926
9528	40.94	-1.37	1.004274
9529	36.97	-3.36	0.000000
9530	38.25	-4.32	1.003926
9531	41.21	-4.54	1.003926
9532	42.23	-4.64	1.004066
9533	41.15	-4.32	1.003926
9534	40.05	-4.65	1.003926
9535	42.31	3.19	1.002549
9536	40.83	-2	1.004274
9537	38.07	-6.66	1.003634
9539	40.29	-6.67	1.003926
9540	41.81	2.34	1.004258
9541	38.26	-5.42	1.003926
9542	40.79	-4.05	1.003926
9543	36.77	-5.39	1.003634
9544	39.4	-5.33	1.003926
9545	39.4	-5.78	1.003926
9546	40.82	-1.68	1.004274
9547	41.67	2.62	1.002549
9548	40.4	-5	1.003926
9549	42.23	-3.69	1.004320
9550	43.05	-5.37	1.004066
9551	42.28	-5.92	1.004066
9552	40.87	-4.5	1.003926
9553	41.58	-4.71	1.004066
9554	38.86	-3.16	1.004274
9555	39.58	-3.93	1.003926
9556	39.66	-4.34	1.003926
9557	42.46	0.7	1.004258
9558	41.57	-5.64	1.004066
9559	38.06	-4.38	1.003634
9560	38.19	-6.24	1.003926
9561	40.71	-5.04	1.003926
9562	41.67	2	1.004258
9564	40.45	-1.6	1.004274
9565	42.97	-1.23	1.004320
9567	42.34	1.3	1.004258
9568	42.76	-0.23	1.004258
9569	42.87	-6.45	1.004066
9571	43.28	-6.01	1.004066
9573	41.86	2.99	1.002549
9574	38.6	-2.7	1.004274
9576	40.86	-4.11	1.003926
9577	42.34	2.17	1.004258
9578	42.13	-6.7	1.004066
9579	38.33	-3.51	1.004274
9581	42.84	-5.12	1.004066
9582	41.48	-1.63	1.004320
9583	37.09	-3.38	0.000000
9584	41.19	-3.58	1.004274
9585	43.4	-7.39	1.003453
9586	41.03	-3.27	1.004274
9587	41.5	-1.88	1.004320
9588	42.11	0.6	1.004258
9589	41.6	-2.83	1.004320
9590	43.37	-5.49	1.004066
9591	42.86	-3.59	1.004320
9592	42.1	-5.44	1.004066
9593	42.26	-2.99	1.004320
9594	42.04	1.01	1.004258
9595	40.89	-5.5	1.003926
9596	41.95	-7.45	1.003453
9597	42.31	-2.53	1.004320
9598	41.88	-6.51	1.004066
9599	42.8	-5.77	1.004066
9600	39.85	-6.04	1.003926
9601	41.85	-1.88	1.004320
9602	40.5	-3.96	1.003926
9651	40.68	14.87	0.000000
9659	41.18	14.18	0.000000
9660	40.84	14.57	0.000000
9663	41.33	14.09	1.004125
9664	46.366	11.2832	1.003209
9665	46.366	11.2832	1.003209
9666	46.366	11.2832	1.003209
9667	46.366	11.2832	1.003209
9668	46.3668	11.2837	1.003209
9669	46.3668	11.2837	1.003209
9670	46.3668	11.2837	1.003209
9671	46.3668	11.2837	1.003209
9672	46.3668	11.2837	1.003209
9673	46.3668	11.2837	1.003209
9676	46.3718	11.2866	1.003209
9677	46.3718	11.2866	1.003209
9678	46.3718	11.2866	1.003209
9679	46.3378	11.2928	1.003209
9680	46.3378	11.2928	1.003209
9681	46.3378	11.2928	1.003209
9682	46.3378	11.2928	1.003209
9683	46.3378	11.2928	1.003209
9684	46.3378	11.2928	1.003209
9685	46.3378	11.2928	1.003209
9686	46.3378	11.2928	1.003209
9687	46.3378	11.2928	1.003209
9689	46.3378	11.2928	1.003209
9690	46.3378	11.2928	1.003209
9691	46.3378	11.2928	1.003209
9692	46.3378	11.2928	1.003209
9693	46.3378	11.2928	1.003209
9694	46.3378	11.2928	1.003209
9695	46.3378	11.2928	1.003209
9696	46.3378	11.2928	1.003209
9762	37.69	14.98	0.000000
9768	48.57	9.16	1.004297
9769	48.55	8.99	1.004297
9770	48.53	9.01	1.004297
9771	48.56	9.11	1.004297
9772	48.41	8.85	1.004297
9774	48.59	9.22	1.004297
9775	48.41	8.79	1.004297
9776	48.43	8.79	1.004297
9777	48.57	9.17	1.004297
9778	48.41	8.84	1.004297
9779	48.5	8.78	1.004297
9780	48.43	8.79	1.004297
9781	48.52	9.11	1.004297
9782	48.53	9.09	1.004297
9783	48.52	9.05	1.004297
9784	48.5	8.8	1.004297
9785	48.54	9.02	1.004297
9786	48.54	9.01	1.004297
9787	48.5	9	1.004297
9788	48.53	9.01	1.004297
9789	48.39	8.96	1.004297
9790	48.58	9.18	1.004297
9791	48.6	9.2	1.004297
9792	48.54	9.09	1.004297
9793	48.57	9.16	1.004297
9794	48.52	9.08	1.004297
9795	48.5	9.11	1.004297
9796	48.41	8.84	1.004297
9797	48.54	9.02	1.004297
9798	48.54	9.01	1.004297
9799	48.39	8.85	1.004297
9800	48.54	9.01	1.004297
9801	48.54	9.01	1.004297
9802	48.51	9.11	1.004297
9803	48.42	8.76	1.004297
9804	48.45	8.87	1.004297
9805	48.54	9.09	1.004297
9806	48.56	9.16	1.004297
9807	48.6	9.22	1.004297
9808	48.52	9.08	1.004297
9809	48.52	9.05	1.004297
9810	48.53	9.07	1.004297
9811	48.52	9.05	1.004297
9812	48.52	9.03	1.004297
9813	48.4	8.77	1.004297
9814	48.42	8.79	1.004297
9815	48.54	9.02	1.004297
9816	48.55	9.06	1.004297
9817	39.84	-6.6	1.003926
9819	42.35	-3.03	1.004320
9820	41	-4.71	1.003926
9821	41.81	2.49	1.004258
9822	40.52	-4.02	1.003926
9823	43.34	-5.84	1.004066
9824	42.91	-4.91	1.004066
9825	40.4	-3.88	1.003926
9826	42.49	-6.71	1.004066
9827	42.78	0.69	1.004258
9828	42.5	-6.15	1.004066
9830	36.97	-3.28	0.000000
9831	38.54	-3.39	1.004274
9832	40.54	-3.69	1.004274
9833	40.38	-4.21	1.003926
9834	40.51	-3.9	1.003926
9835	40.61	-6.57	1.003926
9836	41.25	-1.32	1.004320
9837	37.94	-5.6	1.003634
9838	41.83	-5.38	1.004066
9839	40.44	-4.27	1.003926
9840	41.13	-1.43	1.004274
9841	40.59	-4.15	1.003926
9843	40.53	-3.92	1.003926
9844	42.27	0.19	1.004258
9845	40.48	-3.96	1.003926
9846	42.31	-3.02	1.004320
9847	43.31	-5.7	1.004066
9848	40.11	-5.77	1.003926
9849	40.65	-4.11	1.003926
9850	42.86	-0.7	1.004320
9851	42.96	-6.1	1.004066
9852	40.46	-3.75	1.004274
9853	43.33	-5.91	1.004066
9854	43.36	-5.88	1.004066
9855	40.57	-3.89	1.003926
9856	40.51	-4	1.003926
9857	40.33	-3.8	1.003926
9858	40.98	-3.8	1.003926
9859	40.5	-3.88	1.003926
9860	42.24	-2.62	1.004320
9861	40.72	-3.21	1.004274
9862	40.45	-3.67	1.004274
9864	41.76	2.69	1.002549
9866	41.89	-2.79	1.004320
9867	40.94	-3.22	1.004274
9868	41.78	2.37	1.004258
9869	36.76	-5.28	1.003634
9870	41.91	0.17	1.004258
9871	40.75	-3.99	1.003926
9873	37.94	-5.45	1.003634
9874	42.34	-3	1.004320
9875	43.38	-5.87	1.004066
9876	41.34	0.99	1.004258
9877	43.02	-5.6	1.004066
9878	40.78	-3.62	1.004274
9879	37.6	-1.12	0.000000
9880	42.72	-3.44	1.004320
9881	40.46	-5.32	1.003926
9882	40.46	-4.26	1.003926
9883	42.1	-2.56	1.004320
9885	41.14	-3.68	1.004274
9886	42.38	1.73	1.004258
9887	40.4	-4.77	1.003926
9888	40.93	-3.31	1.004274
9890	43.16	-5.07	1.004066
9891	41.93	2.92	1.002549
9892	42.68	-6.96	1.003453
9894	42.59	0.76	1.004258
9895	41.78	2.57	1.002549
9897	40.95	-5.63	1.003926
9898	41.14	-3.58	1.004274
9899	42.54	0.84	1.004258
9900	37.38	-6.01	1.003634
9901	42.27	-2.98	1.004320
9902	40.71	-3.24	1.004274
9903	42.31	-3.1	1.004320
9904	40.95	-3.31	1.004274
9905	40.76	-4.01	1.003926
9906	40	4.25	0.000000
9908	50.72	3.47	1.004109
9909	50.59	3.3	1.000939
9910	50.68	3.52	1.004109
9911	47.16	4.28	1.004961
9912	46.67	4.55	1.004961
9914	47.58	5.33	1.000939
9915	47.45	3.94	1.004961
9917	46.69	4.34	1.004961
9918	47.43	5.21	1.004961
9920	48.54	4.32	1.000939
9921	48.57	4.41	1.000939
9924	48.59	4.24	1.000939
9925	48.91	4.52	1.000939
9926	48.86	4.1	1.000939
9927	44.05	3.69	1.002549
9928	44.12	3.77	1.002549
9929	43.92	3.71	1.002549
9930	43.91	4.14	1.002549
9932	44.12	4.33	1.002549
9933	43.74	3.89	1.002549
9935	50.6	2.93	1.000939
9937	50.79	2.69	1.004109
9938	50.65	2.99	1.004109
9941	40.92	-8.54	1.003752
9942	41.32	-1.34	1.004320
9943	39.73	-5.74	1.003926
9944	36.83	-6.36	1.003634
9945	41.8	-3.11	1.004320
9946	38.92	-6.34	1.003926
9947	40.74	-3.9	1.003926
9948	41.05	-3.54	1.004274
9949	42.69	-6.93	1.003453
9950	42.63	0.76	1.004258
9970	46.3716	11.2376	1.003209
9971	46.513	11.331	1.003209
9972	46.513	11.331	1.003209
9973	46.366	11.2832	1.003209
9974	46.3378	11.2928	1.003209
9975	46.3378	11.2928	1.003209
9976	46.2543	11.167	1.003209
9978	46.6297	10.817	1.003209
9979	46.36	11.23	1.003209
9983	41.62	12.87	1.004125
9984	41.62	12.87	1.004125
9995	48.14	9.4	1.004297
9996	48.52	8.8	1.004297
9997	48.56	9.16	1.004297
9998	48.43	8.82	1.004297
9999	48.53	9.06	1.004297
10001	48.52	9.05	1.004297
10002	48.53	9.04	1.004297
10022	48.0333	7.7667	1.004787
10027	48.02838	7.765567	1.004787
15591	48.3315333	14.72665	1.002569
15592	48.3314667	14.7158667	1.002569
15593	48.3314667	14.7158667	1.002569
19949	48.3268333	14.7181667	1.002569
19950	48.3268333	14.7181667	1.002569
19951	48.3268333	14.7181667	1.002569
