id	y	x	mean_alpha
7062	50.2981	8.26607	1.004583
7064	51.3	1.1	1.004602
7067	37.3	15	1.003995
7068	42	12.1	1.004319
7071	48.0717	1.33867	1.004286
7077	40.12	-8.25	1.003995
7081	40.2077	-8.42639	1.003995
7092	49.416	2.823	1.004286
7094	49.8724	8.65081	1.004349
7096	47.3239	5.04278	1.004349
7102	50.7224	8.2372	1.004583
7106	51.051	13.7336	1.004074
7107	54.7761	-1.5733	1.005448
7109	51.3	0.5	1.004602
7111	55.9494	-3.16028	1.004911
7117	51.5105	9.68253	1.004583
7119	50	8.5	1.004583
7120	50	8.5	1.004583
7125	49.5955	11.0087	1.003520
7130	44.6447	2.56481	1.003768
7133	50.1102	8.6822	1.004583
7138	50.5	8.0167	1.004583
7143	51.0167	5.86667	1.004583
7147	50.584	8.67825	1.004583
7161	53.5	10.5	1.004074
7162	52.24	9.44	1.004583
7163	52.3721	9.73569	1.004583
7164	55.675	12.5686	1.012087
7165	51.3472	8.28844	1.004583
7169	54.4175	9.88682	1.004583
7177	49	15	0.000000
7181	50.927	11.587	1.004074
7192	55.6395	-5.66364	1.006806
7199	50.95	6.9666	1.004583
7202	50.1797	8.50861	1.004583
7203	49.631	11.5722	1.003520
7208	55.6739	-3.78181	1.004911
7213	47.984	10.8719	1.003520
7217	48	0.5	1.004286
7218	52.1611	4.49015	1.004602
7223	50.3833	8.0666	1.004583
7231	50.3833	8.0666	1.004583
7244	50.001	8.26664	1.004583
7250	51.9183	10.1138	1.004074
7258	50.5	8.5	1.004583
7268	52.6969	10.981	1.004074
7273	51.0581	13.2995	1.004074
7276	50.2	8.5833	1.004583
7280	53.1667	8.2	1.004583
7282	50.3827	8.01161	1.004583
7287	53.3422	8.42255	1.004583
7298	47.04	10.51	1.003520
7305	53.476	10.6065	1.004074
7307	48.0653	-2.96591	1.006336
7314	54.3512	-3.41697	1.005448
7316	51.9667	5.56667	1.004583
7319	42	12.1	1.004319
7320	49.4424	1.09849	1.004286
7327	41.7833	3.03333	1.003768
7328	41.7833	3.03333	1.003768
7333	46.5438	11.5614	1.003520
7337	50.8738	8.02341	1.004583
7342	53.6473	-3.00733	1.005448
7343	52.5339	13.181	1.004074
7344	47.6667	9.5	1.004349
7346	52.6058	11.8558	1.004074
7349	49.5	14.5	1.003520
7353	52.08	4.3	1.004602
7354	56.5	14.9	1.012087
7372	47.0748	9.9042	1.004349
7378	48.0333	7.7667	1.004349
7382	52.0918	5.1145	1.004583
7384	52.0333	5.55	1.004583
7387	54.9902	-2.3671	1.005448
7404	52.6	10.0667	1.004074
7411	47.9299	10.8134	1.003520
7415	49.7878	9.9361	1.004349
7417	47.3667	8.55	1.004349
7418	47.3667	8.55	1.004349
7419	50.3058	8.32213	1.004583
7430	48.6167	6.25	1.004349
7461	49	15	0.000000
7516	55.58	14.334	1.012087
7517	55.58	14.334	1.012087
8214	49	2	1.004286
8222	56.0328	14.775	1.012087
8237	55.8	13.1	1.012087
8238	51.15	0.4	1.004602
8239	51	7	1.004583
8240	55.705	13.196	1.012087
8241	55.9473	13.821	1.012087
8243	43.7703	11.2547	1.004319
8244	48.6103	2.3086	1.004286
8247	56.07	13.74	1.012087
8256	56.4	12.9	1.012087
8258	56.4	12.9	1.012087
8259	56.4	12.9	1.012087
8264	41.6833	2.8	1.003768
8283	55.76	14.12	1.012087
8290	50	8.5	1.004583
8297	46.5	6.08	1.004349
8306	56.1	13.74	1.012087
8307	56.1	13.74	1.012087
8311	47.5	11.5	1.003520
8312	50.5	7.5	1.004583
8326	56.0328	14.775	1.012087
8334	55.71	13.2	1.012087
8335	55.71	13.2	1.012087
8337	44	12.37	1.004319
8343	47.5	1.5	1.004286
8357	41.5	2.25	1.003768
8366	50.5	8.5	1.004583
8369	55.6942	13.4504	1.012087
8386	58.9	11.2	1.012087
8420	50.0667	8.5333	1.004583
8422	56.06	14.29	1.012087
8426	56.06	13.97	1.012087
8427	56.0648	13.9707	1.012087
9057	56.1	13.9167	1.012087
9298	55.9681	-3.21833	1.004911
9312	57.9	-5.1525	1.006806
9314	57.9672	-3.96722	1.004911
9369	57.6781	14.9986	1.012087
9370	57.6781	14.9986	1.012087
9380	55.7488	13.3742	1.012087
9381	55.8106	14.2091	1.012087
9382	55.8106	14.2091	1.012087
9383	55.8106	14.2091	1.012087
9399	55.4234	13.9905	1.012087
9402	57.8765	14.8549	1.012087
9404	55.7491	13.399	1.012087
9405	55.7491	13.399	1.012087
9407	55.7491	13.399	1.012087
9408	56.047	13.9519	1.012087
9409	56.0573	14.302	1.012087
9421	55.9745	14.3997	1.012087
9436	56.1633	14.6806	1.012087
9437	56.1633	14.6806	1.012087
9442	55.5678	14.3398	1.012087
9470	57.6511	14.8043	1.012087
9471	56.0648	13.9707	1.012087
9476	55.5796	14.3336	1.012087
9481	55.4242	13.8484	1.012087
9503	55.8877	-3.21072	1.004911
9506	40.11	-7.47	1.003995
9507	38.45	-7.5	1.003863
9508	40.04	-7.11	1.003995
9509	39.29	-7.4	1.003863
9510	38.75	-7.59	1.003863
9511	38.53	-8.02	1.003863
9512	38.22	-7.84	1.003863
9513	38.77	-4.07	1.004036
9514	39.15	-4.54	1.004036
9515	39.72	-6.89	1.003863
9517	42.19	-7.8	1.003995
9518	39.88	-0.36	1.004036
9519	41.94	2.64	1.003768
9520	41.7	-3.68	1.004180
9521	41.43	2.13	1.003768
9522	36.52	-5.27	1.003863
9523	38.37	-2.66	1.004036
9524	42.52	-0.56	1.004180
9525	42.49	0.54	1.003768
9526	41.54	2.39	1.003768
9527	40.37	-5.74	1.003995
9528	40.94	-1.37	1.004180
9529	36.97	-3.36	1.004036
9530	38.25	-4.32	1.004036
9531	41.21	-4.54	1.004180
9532	42.23	-4.64	1.004180
9533	41.15	-4.32	1.004180
9534	40.05	-4.65	1.004180
9535	42.31	3.19	1.003768
9536	40.83	-2	1.004180
9537	38.07	-6.66	1.003863
9539	40.29	-6.67	1.003995
9540	41.81	2.34	1.003768
9541	38.26	-5.42	1.003863
9542	40.79	-4.05	1.004180
9543	36.77	-5.39	1.003863
9544	39.4	-5.33	1.003863
9545	39.4	-5.78	1.003863
9546	40.82	-1.68	1.004180
9547	41.67	2.62	1.003768
9548	40.4	-5	1.004180
9549	42.23	-3.69	1.004180
9550	43.05	-5.37	1.003995
9551	42.28	-5.92	1.003995
9552	40.87	-4.5	1.004180
9553	41.58	-4.71	1.004180
9554	38.86	-3.16	1.004036
9555	39.58	-3.93	1.004036
9556	39.66	-4.34	1.004036
9557	42.46	0.7	1.003768
9558	41.57	-5.64	1.003995
9559	38.06	-4.38	1.004036
9560	38.19	-6.24	1.003863
9561	40.71	-5.04	1.003995
9562	41.67	2	1.003768
9564	40.45	-1.6	1.004180
9565	42.97	-1.23	1.004180
9567	42.34	1.3	1.003768
9568	42.76	-0.23	1.004180
9569	42.87	-6.45	1.003995
9571	43.28	-6.01	1.003995
9573	41.86	2.99	1.003768
9574	38.6	-2.7	1.004036
9576	40.86	-4.11	1.004180
9577	42.34	2.17	1.003768
9578	42.13	-6.7	1.003995
9579	38.33	-3.51	1.004036
9581	42.84	-5.12	1.003995
9582	41.48	-1.63	1.004180
9583	37.09	-3.38	1.004036
9584	41.19	-3.58	1.004180
9585	43.4	-7.39	1.003995
9586	41.03	-3.27	1.004180
9587	41.5	-1.88	1.004180
9588	42.11	0.6	1.003768
9589	41.6	-2.83	1.004180
9590	43.37	-5.49	1.003995
9591	42.86	-3.59	1.004180
9592	42.1	-5.44	1.003995
9593	42.26	-2.99	1.004180
9594	42.04	1.01	1.003768
9595	40.89	-5.5	1.003995
9596	41.95	-7.45	1.003995
9597	42.31	-2.53	1.004180
9598	41.88	-6.51	1.003995
9599	42.8	-5.77	1.003995
9600	39.85	-6.04	1.003863
9601	41.85	-1.88	1.004180
9602	40.5	-3.96	1.004180
9651	40.68	14.87	1.004319
9659	41.18	14.18	1.004319
9660	40.84	14.57	1.004319
9663	41.33	14.09	1.004319
9664	46.366	11.2832	1.003520
9665	46.366	11.2832	1.003520
9666	46.366	11.2832	1.003520
9667	46.366	11.2832	1.003520
9668	46.3668	11.2837	1.003520
9669	46.3668	11.2837	1.003520
9670	46.3668	11.2837	1.003520
9671	46.3668	11.2837	1.003520
9672	46.3668	11.2837	1.003520
9673	46.3668	11.2837	1.003520
9676	46.3718	11.2866	1.003520
9677	46.3718	11.2866	1.003520
9678	46.3718	11.2866	1.003520
9679	46.3378	11.2928	1.003520
9680	46.3378	11.2928	1.003520
9681	46.3378	11.2928	1.003520
9682	46.3378	11.2928	1.003520
9683	46.3378	11.2928	1.003520
9684	46.3378	11.2928	1.003520
9685	46.3378	11.2928	1.003520
9686	46.3378	11.2928	1.003520
9687	46.3378	11.2928	1.003520
9689	46.3378	11.2928	1.003520
9690	46.3378	11.2928	1.003520
9691	46.3378	11.2928	1.003520
9692	46.3378	11.2928	1.003520
9693	46.3378	11.2928	1.003520
9694	46.3378	11.2928	1.003520
9695	46.3378	11.2928	1.003520
9696	46.3378	11.2928	1.003520
9762	37.69	14.98	0.000000
9768	48.57	9.16	1.004349
9769	48.55	8.99	1.004349
9770	48.53	9.01	1.004349
9771	48.56	9.11	1.004349
9772	48.41	8.85	1.004349
9774	48.59	9.22	1.004349
9775	48.41	8.79	1.004349
9776	48.43	8.79	1.004349
9777	48.57	9.17	1.004349
9778	48.41	8.84	1.004349
9779	48.5	8.78	1.004349
9780	48.43	8.79	1.004349
9781	48.52	9.11	1.004349
9782	48.53	9.09	1.004349
9783	48.52	9.05	1.004349
9784	48.5	8.8	1.004349
9785	48.54	9.02	1.004349
9786	48.54	9.01	1.004349
9787	48.5	9	1.004349
9788	48.53	9.01	1.004349
9789	48.39	8.96	1.004349
9790	48.58	9.18	1.004349
9791	48.6	9.2	1.004349
9792	48.54	9.09	1.004349
9793	48.57	9.16	1.004349
9794	48.52	9.08	1.004349
9795	48.5	9.11	1.004349
9796	48.41	8.84	1.004349
9797	48.54	9.02	1.004349
9798	48.54	9.01	1.004349
9799	48.39	8.85	1.004349
9800	48.54	9.01	1.004349
9801	48.54	9.01	1.004349
9802	48.51	9.11	1.004349
9803	48.42	8.76	1.004349
9804	48.45	8.87	1.004349
9805	48.54	9.09	1.004349
9806	48.56	9.16	1.004349
9807	48.6	9.22	1.004349
9808	48.52	9.08	1.004349
9809	48.52	9.05	1.004349
9810	48.53	9.07	1.004349
9811	48.52	9.05	1.004349
9812	48.52	9.03	1.004349
9813	48.4	8.77	1.004349
9814	48.42	8.79	1.004349
9815	48.54	9.02	1.004349
9816	48.55	9.06	1.004349
9817	39.84	-6.6	1.003863
9819	42.35	-3.03	1.004180
9820	41	-4.71	1.004180
9821	41.81	2.49	1.003768
9822	40.52	-4.02	1.004180
9823	43.34	-5.84	1.003995
9824	42.91	-4.91	1.004180
9825	40.4	-3.88	1.004180
9826	42.49	-6.71	1.003995
9827	42.78	0.69	1.003768
9828	42.5	-6.15	1.003995
9830	36.97	-3.28	1.004036
9831	38.54	-3.39	1.004036
9832	40.54	-3.69	1.004180
9833	40.38	-4.21	1.004180
9834	40.51	-3.9	1.004180
9835	40.61	-6.57	1.003995
9836	41.25	-1.32	1.004180
9837	37.94	-5.6	1.003863
9838	41.83	-5.38	1.003995
9839	40.44	-4.27	1.004180
9840	41.13	-1.43	1.004180
9841	40.59	-4.15	1.004180
9843	40.53	-3.92	1.004180
9844	42.27	0.19	1.003768
9845	40.48	-3.96	1.004180
9846	42.31	-3.02	1.004180
9847	43.31	-5.7	1.003995
9848	40.11	-5.77	1.003995
9849	40.65	-4.11	1.004180
9850	42.86	-0.7	1.004180
9851	42.96	-6.1	1.003995
9852	40.46	-3.75	1.004180
9853	43.33	-5.91	1.003995
9854	43.36	-5.88	1.003995
9855	40.57	-3.89	1.004180
9856	40.51	-4	1.004180
9857	40.33	-3.8	1.004180
9858	40.98	-3.8	1.004180
9859	40.5	-3.88	1.004180
9860	42.24	-2.62	1.004180
9861	40.72	-3.21	1.004180
9862	40.45	-3.67	1.004180
9864	41.76	2.69	1.003768
9866	41.89	-2.79	1.004180
9867	40.94	-3.22	1.004180
9868	41.78	2.37	1.003768
9869	36.76	-5.28	1.003863
9870	41.91	0.17	1.003768
9871	40.75	-3.99	1.004180
9873	37.94	-5.45	1.003863
9874	42.34	-3	1.004180
9875	43.38	-5.87	1.003995
9876	41.34	0.99	1.003768
9877	43.02	-5.6	1.003995
9878	40.78	-3.62	1.004180
9879	37.6	-1.12	1.004036
9880	42.72	-3.44	1.004180
9881	40.46	-5.32	1.003995
9882	40.46	-4.26	1.004180
9883	42.1	-2.56	1.004180
9885	41.14	-3.68	1.004180
9886	42.38	1.73	1.003768
9887	40.4	-4.77	1.004180
9888	40.93	-3.31	1.004180
9890	43.16	-5.07	1.003995
9891	41.93	2.92	1.003768
9892	42.68	-6.96	1.003995
9894	42.59	0.76	1.003768
9895	41.78	2.57	1.003768
9897	40.95	-5.63	1.003995
9898	41.14	-3.58	1.004180
9899	42.54	0.84	1.003768
9900	37.38	-6.01	1.003863
9901	42.27	-2.98	1.004180
9902	40.71	-3.24	1.004180
9903	42.31	-3.1	1.004180
9904	40.95	-3.31	1.004180
9905	40.76	-4.01	1.004180
9906	40	4.25	1.003768
9908	50.72	3.47	1.004602
9909	50.59	3.3	1.004602
9910	50.68	3.52	1.004602
9911	47.16	4.28	1.004286
9912	46.67	4.55	1.004286
9914	47.58	5.33	1.004349
9915	47.45	3.94	1.004286
9917	46.69	4.34	1.004286
9918	47.43	5.21	1.004349
9920	48.54	4.32	1.004286
9921	48.57	4.41	1.004286
9924	48.59	4.24	1.004286
9925	48.91	4.52	1.004286
9926	48.86	4.1	1.004286
9927	44.05	3.69	1.003768
9928	44.12	3.77	1.003768
9929	43.92	3.71	1.003768
9930	43.91	4.14	1.003768
9932	44.12	4.33	1.003768
9933	43.74	3.89	1.003768
9935	50.6	2.93	1.004602
9937	50.79	2.69	1.004602
9938	50.65	2.99	1.004602
9941	40.92	-8.54	1.003995
9942	41.32	-1.34	1.004180
9943	39.73	-5.74	1.003863
9944	36.83	-6.36	1.003863
9945	41.8	-3.11	1.004180
9946	38.92	-6.34	1.003863
9947	40.74	-3.9	1.004180
9948	41.05	-3.54	1.004180
9949	42.69	-6.93	1.003995
9950	42.63	0.76	1.003768
9970	46.3716	11.2376	1.003520
9971	46.513	11.331	1.003520
9972	46.513	11.331	1.003520
9973	46.366	11.2832	1.003520
9974	46.3378	11.2928	1.003520
9975	46.3378	11.2928	1.003520
9976	46.2543	11.167	1.003520
9978	46.6297	10.817	1.003520
9979	46.36	11.23	1.003520
9983	41.62	12.87	1.004319
9984	41.62	12.87	1.004319
9995	48.14	9.4	1.004349
9996	48.52	8.8	1.004349
9997	48.56	9.16	1.004349
9998	48.43	8.82	1.004349
9999	48.53	9.06	1.004349
10001	48.52	9.05	1.004349
10002	48.53	9.04	1.004349
10022	48.0333	7.7667	1.004349
10027	48.02838	7.765567	1.004349
15591	48.3315333	14.72665	1.003520
15592	48.3314667	14.7158667	1.003520
15593	48.3314667	14.7158667	1.003520
19949	48.3268333	14.7181667	1.003520
19950	48.3268333	14.7181667	1.003520
19951	48.3268333	14.7181667	1.003520
