id	y	x	mean_alpha
8237	55.8	13.1	0.685136
8238	51.15	0.4	1.005388
8239	51	7	0.685136
8240	55.705	13.196	0.685136
8241	55.9473	13.821	0.685136
8242	56.1494	15.7884	1.004824
8243	43.7703	11.2547	0.929935
8244	48.6103	2.3086	0.929935
8247	56.07	13.74	0.685136
8249	57.7	15.8	1.004824
8256	56.4	12.9	0.685136
8258	56.4	12.9	0.685136
8259	56.4	12.9	0.685136
8264	41.6833	2.8	0.929935
8283	55.76	14.12	0.685136
8284	49.4112	16.2815	1.004461
8285	49.4112	16.2815	1.004461
8290	50	8.5	0.685136
8297	46.5	6.08	0.929935
8306	56.1	13.74	0.685136
8307	56.1	13.74	0.685136
8311	47.5	11.5	0.929935
8312	50.5	7.5	0.685136
8326	56.0328	14.775	1.004824
8334	55.71	13.2	0.685136
8335	55.71	13.2	0.685136
8337	44	12.37	0.929935
8343	47.5	1.5	1.009429
8354	58	56.3167	1.003798
8357	41.5	2.25	0.929935
8365	49	16	1.004461
8366	50.5	8.5	0.685136
8369	55.6942	13.4504	0.685136
8386	58.9	11.2	0.685136
8387	59	18	1.004824
8419	54.6833	25.3167	1.004824
8420	50.0667	8.5333	0.685136
8422	56.06	14.29	0.685136
8424	35	77	0.000000
8426	56.06	13.97	0.685136
8427	56.0648	13.9707	0.685136
9057	56.1	13.9167	0.685136
9058	57.75	16.6333	1.004824
9067	38.6536	48.7992	1.004718
9069	38.6536	48.7992	1.004718
9070	38.6536	48.7992	1.004718
9075	38.7406	48.6131	1.004718
9078	38.7406	48.6131	1.004718
9079	38.7833	48.5517	1.004718
9081	38.7833	48.5517	1.004718
9084	38.7833	48.5517	1.004718
9085	38.7833	48.5517	1.004718
9089	38.9522	48.925	1.004718
9091	38.9522	48.925	1.004718
9095	38.9786	48.5594	1.004718
9099	38.9786	48.5594	1.004718
9100	41.8296	46.2831	1.003191
9102	41.8296	46.2831	1.003191
9103	41.8296	46.2831	1.003191
9104	41.8296	46.2831	1.003191
9105	41.8296	46.2831	1.003191
9106	41.8296	46.2831	1.003191
9111	41.8296	46.2831	1.003191
9113	41.8296	46.2831	1.003191
9114	41.8296	46.2831	1.003191
9115	41.8296	46.2831	1.003191
9121	41.7942	43.4767	1.003191
9125	40.1408	44.8203	1.003191
9128	39.8692	45.3622	1.004718
9130	39.8692	45.3622	1.004718
9131	39.8692	45.3622	1.004718
9133	39.8692	45.3622	1.004718
9134	39.8692	45.3622	1.004718
9298	55.9681	-3.21833	1.005388
9312	57.9	-5.1525	1.005388
9314	57.9672	-3.96722	1.005388
9339	57.7133	15.0689	1.004824
9343	57.3089	18.1512	1.004824
9352	57.2608	16.3675	1.004824
9353	57.2608	16.3675	1.004824
9369	57.6781	14.9986	1.004824
9370	57.6781	14.9986	1.004824
9380	55.7488	13.3742	0.685136
9381	55.8106	14.2091	0.685136
9382	55.8106	14.2091	0.685136
9383	55.8106	14.2091	0.685136
9390	57.3263	15.8979	1.004824
9391	57.3263	15.8979	1.004824
9392	57.3263	15.8979	1.004824
9394	56.5804	16.4063	1.004824
9395	57.5089	15.0105	1.004824
9399	55.4234	13.9905	0.685136
9402	57.8765	14.8549	1.004824
9404	55.7491	13.399	0.685136
9405	55.7491	13.399	0.685136
9407	55.7491	13.399	0.685136
9408	56.047	13.9519	0.685136
9409	56.0573	14.302	0.685136
9412	57.2746	16.1494	1.004824
9413	57.2746	16.1494	1.004824
9416	57.7215	18.3837	1.004824
9421	55.9745	14.3997	0.685136
9436	56.1633	14.6806	1.004824
9437	56.1633	14.6806	1.004824
9442	55.5678	14.3398	0.685136
9450	57.2545	18.2109	1.004824
9451	57.2545	18.2109	1.004824
9452	57.2545	18.2109	1.004824
9453	57.8009	18.5162	1.004824
9454	57.8009	18.5162	1.004824
9455	57.8009	18.5162	1.004824
9470	57.6511	14.8043	1.004824
9471	56.0648	13.9707	0.685136
9476	55.5796	14.3336	0.685136
9481	55.4242	13.8484	0.685136
9503	55.8877	-3.21072	1.005388
9506	40.11	-7.47	1.009429
9507	38.45	-7.5	1.003946
9508	40.04	-7.11	1.009429
9509	39.29	-7.4	1.003946
9510	38.75	-7.59	1.003946
9511	38.53	-8.02	1.003946
9512	38.22	-7.84	1.003946
9513	38.77	-4.07	1.003946
9514	39.15	-4.54	1.003946
9515	39.72	-6.89	1.003946
9517	42.19	-7.8	1.009429
9518	39.88	-0.36	1.003946
9519	41.94	2.64	0.929935
9520	41.7	-3.68	1.009429
9521	41.43	2.13	1.009429
9522	36.52	-5.27	1.003946
9523	38.37	-2.66	1.003946
9524	42.52	-0.56	1.009429
9525	42.49	0.54	1.009429
9526	41.54	2.39	0.929935
9527	40.37	-5.74	1.009429
9528	40.94	-1.37	1.009429
9529	36.97	-3.36	1.003946
9530	38.25	-4.32	1.003946
9531	41.21	-4.54	1.009429
9532	42.23	-4.64	1.009429
9533	41.15	-4.32	1.009429
9534	40.05	-4.65	1.009429
9535	42.31	3.19	0.929935
9536	40.83	-2	1.009429
9537	38.07	-6.66	1.003946
9539	40.29	-6.67	1.009429
9540	41.81	2.34	0.929935
9541	38.26	-5.42	1.003946
9542	40.79	-4.05	1.009429
9543	36.77	-5.39	1.003946
9544	39.4	-5.33	1.003946
9545	39.4	-5.78	1.003946
9546	40.82	-1.68	1.009429
9547	41.67	2.62	0.929935
9548	40.4	-5	1.009429
9549	42.23	-3.69	1.009429
9550	43.05	-5.37	1.009429
9551	42.28	-5.92	1.009429
9552	40.87	-4.5	1.009429
9553	41.58	-4.71	1.009429
9554	38.86	-3.16	1.003946
9555	39.58	-3.93	1.003946
9556	39.66	-4.34	1.003946
9557	42.46	0.7	1.009429
9558	41.57	-5.64	1.009429
9559	38.06	-4.38	1.003946
9560	38.19	-6.24	1.003946
9561	40.71	-5.04	1.009429
9562	41.67	2	1.009429
9564	40.45	-1.6	1.009429
9565	42.97	-1.23	1.009429
9567	42.34	1.3	1.009429
9568	42.76	-0.23	1.009429
9569	42.87	-6.45	1.009429
9571	43.28	-6.01	1.009429
9573	41.86	2.99	0.929935
9574	38.6	-2.7	1.003946
9576	40.86	-4.11	1.009429
9577	42.34	2.17	1.009429
9578	42.13	-6.7	1.009429
9579	38.33	-3.51	1.003946
9581	42.84	-5.12	1.009429
9582	41.48	-1.63	1.009429
9583	37.09	-3.38	1.003946
9584	41.19	-3.58	1.009429
9585	43.4	-7.39	1.009429
9586	41.03	-3.27	1.009429
9587	41.5	-1.88	1.009429
9588	42.11	0.6	1.009429
9589	41.6	-2.83	1.009429
9590	43.37	-5.49	1.009429
9591	42.86	-3.59	1.009429
9592	42.1	-5.44	1.009429
9593	42.26	-2.99	1.009429
9594	42.04	1.01	1.009429
9595	40.89	-5.5	1.009429
9596	41.95	-7.45	1.009429
9597	42.31	-2.53	1.009429
9598	41.88	-6.51	1.009429
9599	42.8	-5.77	1.009429
9600	39.85	-6.04	1.003946
9601	41.85	-1.88	1.009429
9602	40.5	-3.96	1.009429
9606	31.48	-7.45	1.003946
9607	53.05	52.15	1.003798
9608	51.37	59.44	1.003798
9609	51.41	59.98	1.003798
9610	53.04	51.96	1.003798
9611	53.04	51.9	1.003798
9612	53.04	51.94	1.003798
9613	55.36	61.41	1.003798
9615	52.99	52.16	1.003798
9616	53.06	51.96	1.003798
9617	51.37	59.44	1.003798
9619	51.84	79.48	1.003119
9620	51.82	79.48	1.003119
9621	51.84	79.46	1.003119
9622	52.52	85.27	1.003119
9624	53.6	79.37	1.003119
9625	51.31	82.59	1.003119
9626	51.36	82.59	1.003119
9627	51.32	82.55	1.003119
9628	51.33	82.54	1.003119
9629	51.35	82.18	1.003119
9630	51.34	82.16	1.003119
9631	51.65	80.79	1.003119
9632	51.67	80.82	1.003119
9633	51.63	80.83	1.003119
9634	54.13	81.31	1.003119
9635	51.87	80.6	1.003119
9636	51.75	80.82	1.003119
9637	51.77	80.85	1.003119
9638	51.73	80.86	1.003119
9639	53.82	80.31	1.003119
9640	51.87	80.06	1.003119
9641	51.9	80.06	1.003119
9642	51.84	80.06	1.003119
9643	52.1	79.31	1.003119
9644	45.07	18.72	1.004461
9645	45.17	18.7	1.004461
9646	39.126899	16.170188	1.002928
9647	40.37	16.77	1.004461
9648	39.48	16.28	1.002928
9649	39.13	16.17	1.002928
9651	40.68	14.87	1.004461
9653	38.44	16.13	1.002928
9655	38.92	16.47	1.002928
9656	40.64	17.31	1.004461
9657	38.45	16.04	1.002928
9658	38.97	16.34	1.002928
9659	41.18	14.18	0.929935
9660	40.84	14.57	1.004461
9661	39.58	16.21	1.002928
9663	41.33	14.09	0.929935
9664	46.366	11.2832	0.929935
9665	46.366	11.2832	0.929935
9666	46.366	11.2832	0.929935
9667	46.366	11.2832	0.929935
9668	46.3668	11.2837	0.929935
9669	46.3668	11.2837	0.929935
9670	46.3668	11.2837	0.929935
9671	46.3668	11.2837	0.929935
9672	46.3668	11.2837	0.929935
9673	46.3668	11.2837	0.929935
9676	46.3718	11.2866	0.929935
9677	46.3718	11.2866	0.929935
9678	46.3718	11.2866	0.929935
9679	46.3378	11.2928	0.929935
9680	46.3378	11.2928	0.929935
9681	46.3378	11.2928	0.929935
9682	46.3378	11.2928	0.929935
9683	46.3378	11.2928	0.929935
9684	46.3378	11.2928	0.929935
9685	46.3378	11.2928	0.929935
9686	46.3378	11.2928	0.929935
9687	46.3378	11.2928	0.929935
9689	46.3378	11.2928	0.929935
9690	46.3378	11.2928	0.929935
9691	46.3378	11.2928	0.929935
9692	46.3378	11.2928	0.929935
9693	46.3378	11.2928	0.929935
9694	46.3378	11.2928	0.929935
9695	46.3378	11.2928	0.929935
9696	46.3378	11.2928	0.929935
9697	41.62	23.94	1.004461
9698	41.57	23.85	1.004461
9699	41.37	23.14	1.004461
9700	42.32	23.1	1.004461
9701	43.7	25.91	1.004461
9703	41.53	23.39	1.004461
9704	41.53	23.39	1.004461
9705	41.5	23.33	1.004461
9706	41.64	24.18	1.004461
9707	41.57	24.84	1.004461
9708	41.62	25.35	1.004461
9709	41.85	23.13	1.004461
9710	41.85	23.13	1.004461
9711	42.32	23.1	1.004461
9712	42.32	23.1	1.004461
9713	42.49	25.61	1.004461
9714	41.84	25.75	1.004461
9716	41.54	24.98	1.004461
9717	41.66	25.47	1.004461
9718	41.55	24.75	1.004461
9719	41.83	25.69	1.004461
9720	41.77	25.68	1.004461
9721	42.72	25.33	1.004461
9722	41.71	24.41	1.004461
9723	41.42	23.67	1.004461
9725	37.6	23.08	1.002928
9726	37.07	22.04	1.002928
9727	37.63	21.62	1.002928
9728	48.46	18.9	1.004461
9729	48.46	18.9	1.004461
9730	48.47	18.94	1.004461
9731	48.46	18.9	1.004461
9732	48.47	18.96	1.004461
9733	48.47	18.94	1.004461
9735	48.47	18.94	1.004461
9736	44.69	25.17	1.004461
9737	45.95	22.62	1.004461
9738	45.57	25.42	1.004461
9739	46.01	22.33	1.004461
9741	45.84	23.16	1.004461
9743	45.14	25	1.004461
9744	47.16	27.59	0.000000
9745	41.45	70.05	1.005068
9747	44.38	21.22	1.004461
9748	44.23	21.71	1.004461
9749	43.54	22.29	1.004461
9754	44.66	21.37	1.004461
9755	44.56	22.56	1.004461
9756	44.3	21.08	1.004461
9757	44.3	21.08	1.004461
9758	47.75	88.4	0.000000
9759	37.47	49.47	1.004718
9761	33.92	35.7	0.000000
9762	37.69	14.98	1.002928
9764	34.1	35.84	0.000000
9766	42.26	74.16	1.005068
9768	48.57	9.16	0.929935
9769	48.55	8.99	0.929935
9770	48.53	9.01	0.929935
9771	48.56	9.11	0.929935
9772	48.41	8.85	0.929935
9774	48.59	9.22	0.929935
9775	48.41	8.79	0.929935
9776	48.43	8.79	0.929935
9777	48.57	9.17	0.929935
9778	48.41	8.84	0.929935
9779	48.5	8.78	0.929935
9780	48.43	8.79	0.929935
9781	48.52	9.11	0.929935
9782	48.53	9.09	0.929935
9783	48.52	9.05	0.929935
9784	48.5	8.8	0.929935
9785	48.54	9.02	0.929935
9786	48.54	9.01	0.929935
9787	48.5	9	0.929935
9788	48.53	9.01	0.929935
9789	48.39	8.96	0.929935
9790	48.58	9.18	0.929935
9791	48.6	9.2	0.929935
9792	48.54	9.09	0.929935
9793	48.57	9.16	0.929935
9794	48.52	9.08	0.929935
9795	48.5	9.11	0.929935
9796	48.41	8.84	0.929935
9797	48.54	9.02	0.929935
9798	48.54	9.01	0.929935
9799	48.39	8.85	0.929935
9800	48.54	9.01	0.929935
9801	48.54	9.01	0.929935
9802	48.51	9.11	0.929935
9803	48.42	8.76	0.929935
9804	48.45	8.87	0.929935
9805	48.54	9.09	0.929935
9806	48.56	9.16	0.929935
9807	48.6	9.22	0.929935
9808	48.52	9.08	0.929935
9809	48.52	9.05	0.929935
9810	48.53	9.07	0.929935
9811	48.52	9.05	0.929935
9812	48.52	9.03	0.929935
9813	48.4	8.77	0.929935
9814	48.42	8.79	0.929935
9815	48.54	9.02	0.929935
9816	48.55	9.06	0.929935
9817	39.84	-6.6	1.003946
9819	42.35	-3.03	1.009429
9820	41	-4.71	1.009429
9821	41.81	2.49	0.929935
9822	40.52	-4.02	1.009429
9823	43.34	-5.84	1.009429
9824	42.91	-4.91	1.009429
9825	40.4	-3.88	1.009429
9826	42.49	-6.71	1.009429
9827	42.78	0.69	1.009429
9828	42.5	-6.15	1.009429
9830	36.97	-3.28	1.003946
9831	38.54	-3.39	1.003946
9832	40.54	-3.69	1.009429
9833	40.38	-4.21	1.009429
9834	40.51	-3.9	1.009429
9835	40.61	-6.57	1.009429
9836	41.25	-1.32	1.009429
9837	37.94	-5.6	1.003946
9838	41.83	-5.38	1.009429
9839	40.44	-4.27	1.009429
9840	41.13	-1.43	1.009429
9841	40.59	-4.15	1.009429
9843	40.53	-3.92	1.009429
9844	42.27	0.19	1.009429
9845	40.48	-3.96	1.009429
9846	42.31	-3.02	1.009429
9847	43.31	-5.7	1.009429
9848	40.11	-5.77	1.009429
9849	40.65	-4.11	1.009429
9850	42.86	-0.7	1.009429
9851	42.96	-6.1	1.009429
9852	40.46	-3.75	1.009429
9853	43.33	-5.91	1.009429
9854	43.36	-5.88	1.009429
9855	40.57	-3.89	1.009429
9856	40.51	-4	1.009429
9857	40.33	-3.8	1.009429
9858	40.98	-3.8	1.009429
9859	40.5	-3.88	1.009429
9860	42.24	-2.62	1.009429
9861	40.72	-3.21	1.009429
9862	40.45	-3.67	1.009429
9864	41.76	2.69	0.929935
9866	41.89	-2.79	1.009429
9867	40.94	-3.22	1.009429
9868	41.78	2.37	0.929935
9869	36.76	-5.28	1.003946
9870	41.91	0.17	1.009429
9871	40.75	-3.99	1.009429
9873	37.94	-5.45	1.003946
9874	42.34	-3	1.009429
9875	43.38	-5.87	1.009429
9876	41.34	0.99	1.009429
9877	43.02	-5.6	1.009429
9878	40.78	-3.62	1.009429
9879	37.6	-1.12	1.003946
9880	42.72	-3.44	1.009429
9881	40.46	-5.32	1.009429
9882	40.46	-4.26	1.009429
9883	42.1	-2.56	1.009429
9885	41.14	-3.68	1.009429
9886	42.38	1.73	1.009429
9887	40.4	-4.77	1.009429
9888	40.93	-3.31	1.009429
9890	43.16	-5.07	1.009429
9891	41.93	2.92	0.929935
9892	42.68	-6.96	1.009429
9894	42.59	0.76	1.009429
9895	41.78	2.57	0.929935
9897	40.95	-5.63	1.009429
9898	41.14	-3.58	1.009429
9899	42.54	0.84	1.009429
9900	37.38	-6.01	1.003946
9901	42.27	-2.98	1.009429
9902	40.71	-3.24	1.009429
9903	42.31	-3.1	1.009429
9904	40.95	-3.31	1.009429
9905	40.76	-4.01	1.009429
9906	40	4.25	0.929935
9908	50.72	3.47	0.685136
9909	50.59	3.3	0.685136
